queue_length,priority,num_doctors,arrival_rate,dept_load,time_of_day,free_doctors,wait_time
28,1,4,0.293,5,22,1,47.0
9,1,4,0.315,5,15,1,11.0
18,1,4,0.111,5,22,1,23.0
23,1,4,0.734,5,18,1,29.0
26,1,4,0.632,5,10,1,33.0
28,0,4,0.223,5,1,1,51.0
28,0,4,0.621,5,19,1,59.0
28,1,4,0.523,5,19,1,41.0
28,1,4,0.692,5,10,1,45.0
28,1,4,0.449,5,8,1,47.0
28,0,4,0.578,5,20,1,59.0
26,1,4,0.577,5,19,1,32.0
28,1,4,0.709,5,17,1,39.0
28,0,4,0.314,5,6,1,51.0
28,0,4,0.476,5,14,1,53.0
28,0,4,0.564,5,20,1,59.0
15,1,4,0.648,5,18,1,19.0
27,1,4,0.734,5,20,1,34.0
28,1,4,0.436,5,6,1,35.0
28,1,4,0.604,5,13,1,42.0
28,1,4,0.438,5,8,1,46.0
16,1,4,0.586,5,17,1,20.0
22,1,4,0.355,5,14,1,28.0
25,1,4,0.499,5,8,1,31.0
26,1,4,0.688,5,12,1,33.0
28,1,4,0.661,5,12,1,36.0
28,0,4,0.371,5,6,1,59.0
14,1,4,0.512,5,17,1,18.0
15,1,4,0.106,5,23,1,19.0
25,1,4,0.211,5,23,1,31.0
28,1,4,0.691,5,12,1,48.0
28,0,4,0.407,5,7,1,60.0
28,1,4,0.468,5,15,1,47.0
28,0,4,0.307,5,14,1,59.0
28,1,4,0.373,5,7,1,43.0
28,1,4,0.559,5,19,1,49.0
28,1,4,0.612,5,13,1,35.0
8,1,4,0.114,5,3,1,10.0
17,1,4,0.491,5,16,1,21.0
17,1,4,0.345,5,7,1,21.0
28,1,4,0.284,5,0,1,45.0
28,0,4,0.385,5,6,1,58.0
28,0,4,0.746,5,11,1,60.0
10,1,4,0.211,5,1,1,13.0
18,1,4,0.486,5,16,1,22.0
28,0,4,0.101,5,5,1,54.0
28,0,4,0.25,5,1,1,52.0
12,1,4,0.481,5,15,1,15.0
20,1,4,0.128,5,4,1,25.0
24,1,4,0.319,5,14,1,30.0
28,0,4,0.385,5,14,1,60.0
11,1,4,0.733,5,13,1,14.0
22,1,4,0.636,5,21,1,27.0
26,1,4,0.405,5,14,1,33.0
27,1,4,0.535,5,20,1,34.0
15,1,4,0.5,5,9,1,19.0
22,1,4,0.703,5,20,1,28.0
28,1,4,0.118,5,4,1,45.0
18,1,4,0.658,5,20,1,22.0
28,1,4,0.729,5,13,1,47.0
28,1,4,0.552,5,20,1,50.0
24,1,4,0.666,5,9,1,30.0
28,1,4,0.316,5,6,1,35.0
28,1,4,0.651,5,11,1,43.0
9,1,4,0.133,5,2,1,11.0
18,1,4,0.684,5,20,1,23.0
28,1,4,0.36,5,14,1,40.0
28,0,4,0.616,5,12,1,56.0
28,0,4,0.65,5,11,1,54.0
28,1,4,0.334,5,16,1,35.0
28,0,4,0.685,5,19,1,57.0
28,0,4,0.161,5,4,1,55.0
21,1,4,0.666,5,20,1,26.0
18,1,4,0.54,5,12,1,22.0
28,0,4,0.672,5,17,1,59.0
22,1,4,0.532,5,11,1,27.0
28,1,4,0.606,5,21,1,44.0
28,1,4,0.149,5,5,1,47.0
28,0,4,0.687,5,20,1,58.0
28,0,4,0.566,5,20,1,52.0
26,1,4,0.476,5,14,1,33.0
14,1,4,0.278,5,3,1,17.0
14,1,4,0.549,5,18,1,17.0
28,0,4,0.653,5,11,1,51.0
27,1,4,0.318,5,7,1,34.0
8,1,4,0.178,5,5,1,10.0
25,1,4,0.678,5,11,1,31.0
22,1,4,0.665,5,9,1,27.0
28,0,4,0.656,5,18,1,54.0
28,0,4,0.571,5,9,1,58.0
16,0,3,0.595,1,10,2,55.0
10,1,3,0.321,1,7,2,33.0
15,0,3,0.68,1,9,2,51.0
14,1,3,0.401,1,14,2,47.0
17,0,3,0.242,1,5,2,56.0
10,1,3,0.562,1,12,2,33.0
11,1,3,0.165,1,2,2,36.0
16,0,3,0.584,1,18,2,52.0
4,1,3,0.506,1,17,2,13.0
7,1,3,0.368,1,16,2,22.0
17,0,3,0.701,1,13,2,57.0
8,1,3,0.279,1,3,2,25.0
9,1,3,0.204,1,3,2,29.0
5,1,3,0.614,1,19,2,18.0
9,1,3,0.106,1,0,2,31.0
12,1,3,0.276,1,2,2,40.0
15,1,3,0.103,1,2,2,50.0
7,1,3,0.736,1,10,2,22.0
16,0,3,0.198,1,22,2,54.0
8,1,3,0.585,1,10,2,28.0
10,1,3,0.485,1,15,2,35.0
5,1,3,0.305,1,14,2,18.0
15,0,3,0.645,1,21,2,51.0
16,0,3,0.41,1,8,2,52.0
15,0,3,0.344,1,15,2,51.0
6,1,3,0.607,1,17,2,19.0
18,0,3,0.23,1,22,2,59.0
13,1,3,0.245,1,22,2,44.0
10,1,4,0.5,0,10,4,49.0
7,1,4,0.734,0,18,4,35.0
9,1,4,0.133,0,2,4,46.0
9,1,4,0.147,0,0,4,44.0
7,1,2,0.566,0,12,2,34.0
6,1,2,0.108,0,4,2,30.0
8,1,2,0.531,0,21,2,40.0
9,1,2,0.297,0,23,2,43.0
5,1,3,0.579,0,9,3,26.0
7,1,3,0.529,0,11,3,35.0
2,1,3,0.121,0,2,3,10.0
6,1,3,0.244,0,1,3,29.0
10,0,3,0.471,0,6,3,52.0
6,1,3,0.564,0,12,3,29.0
6,1,3,0.304,0,14,3,29.0
5,1,3,0.345,0,16,3,26.0
10,1,3,0.111,0,23,3,50.0
4,1,3,0.526,0,12,3,22.0
12,0,3,0.186,0,0,3,60.0
7,1,3,0.557,0,9,3,36.0
13,1,5,0.403,2,15,3,39.0
4,1,5,0.151,2,4,3,11.0
17,0,5,0.288,2,23,3,52.0
17,1,5,0.481,2,6,3,50.0
11,1,5,0.642,2,9,3,32.0
7,1,5,0.589,2,10,3,20.0
10,1,5,0.176,2,4,3,30.0
9,1,5,0.382,2,7,3,26.0
5,1,5,0.682,2,10,3,14.0
12,1,5,0.613,2,21,3,35.0
16,1,5,0.471,2,16,3,47.0
11,1,5,0.289,2,22,3,34.0
13,1,5,0.367,2,6,3,39.0
12,1,5,0.212,2,3,3,35.0
7,1,5,0.524,2,11,3,20.0
19,0,5,0.55,2,18,3,57.0
13,1,5,0.603,2,9,3,39.0
4,1,5,0.552,2,18,3,12.0
14,1,5,0.275,2,1,3,42.0
15,1,5,0.332,2,6,3,46.0
20,0,5,0.391,2,8,3,60.0
12,1,5,0.221,2,22,3,35.0
9,1,5,0.238,2,3,3,26.0
18,0,5,0.177,2,0,3,53.0
20,0,5,0.717,2,19,3,60.0
14,1,5,0.642,2,10,3,43.0
20,0,5,0.188,2,3,3,60.0
6,1,5,0.113,2,4,3,19.0
6,1,5,0.616,2,21,3,19.0
5,1,5,0.464,2,6,3,16.0
18,0,5,0.423,2,15,3,53.0
5,1,5,0.466,2,8,3,15.0
5,1,5,0.624,2,20,3,14.0
17,0,5,0.124,2,3,3,52.0
5,1,5,0.503,2,20,3,16.0
15,1,5,0.161,2,23,3,44.0
11,0,2,0.24,0,1,2,56.0
8,1,2,0.458,0,8,2,42.0
7,1,2,0.159,0,0,2,36.0
10,1,2,0.624,0,13,2,50.0
11,0,2,0.184,0,0,2,54.0
11,0,2,0.382,0,16,2,57.0
6,1,2,0.146,0,3,2,31.0
28,1,4,0.127,5,5,1,48.0
16,1,4,0.339,5,8,1,20.0
18,1,4,0.514,5,9,1,23.0
26,1,4,0.55,5,18,1,32.0
28,1,4,0.502,5,20,1,41.0
28,1,4,0.657,5,20,1,44.0
28,0,4,0.579,5,19,1,51.0
28,0,4,0.495,5,14,1,53.0
28,1,4,0.548,5,19,1,37.0
14,1,4,0.369,5,16,1,18.0
23,1,4,0.172,5,5,1,29.0
28,1,4,0.102,5,1,1,37.0
28,1,4,0.71,5,20,1,47.0
28,1,4,0.508,5,10,1,49.0
11,1,4,0.735,5,21,1,14.0
20,1,4,0.723,5,13,1,25.0
11,1,4,0.634,5,11,1,14.0
26,1,4,0.636,5,17,1,33.0
26,1,4,0.663,5,17,1,33.0
27,1,4,0.597,5,21,1,34.0
10,1,4,0.429,5,16,1,13.0
18,1,4,0.309,5,15,1,23.0
19,1,4,0.311,5,16,1,24.0
19,1,4,0.614,5,19,1,24.0
19,1,4,0.637,5,10,1,24.0
20,1,4,0.278,5,23,1,25.0
28,1,4,0.321,5,16,1,38.0
28,1,4,0.706,5,9,1,49.0
28,1,4,0.342,5,7,1,50.0
28,0,4,0.599,5,17,1,51.0
28,0,4,0.363,5,15,1,54.0
28,0,4,0.38,5,6,1,56.0
28,0,4,0.13,5,5,1,60.0
8,1,4,0.201,5,2,1,10.0
10,1,4,0.26,5,5,1,12.0
13,1,4,0.188,5,2,1,16.0
18,1,4,0.198,5,23,1,23.0
28,1,4,0.27,5,0,1,39.0
28,0,4,0.241,5,0,1,57.0
14,1,4,0.198,5,1,1,17.0
18,1,4,0.564,5,9,1,22.0
21,1,4,0.721,5,20,1,26.0
28,1,4,0.215,5,5,1,44.0
28,0,4,0.555,5,17,1,53.0
28,0,4,0.354,5,7,1,55.0
28,0,4,0.261,5,5,1,57.0
28,0,4,0.309,5,16,1,58.0
14,1,4,0.298,5,22,1,17.0
15,1,4,0.533,5,19,1,19.0
23,1,4,0.259,5,3,1,29.0
28,1,4,0.379,5,16,1,40.0
28,1,4,0.623,5,19,1,49.0
28,1,4,0.476,5,14,1,45.0
16,1,4,0.383,5,7,1,20.0
28,1,4,0.407,5,7,1,35.0
28,1,4,0.11,5,4,1,44.0
28,1,4,0.1,5,5,1,49.0
28,0,4,0.349,5,7,1,55.0
28,0,4,0.236,5,1,1,51.0
28,0,4,0.324,5,15,1,54.0
9,1,4,0.123,5,22,1,11.0
16,1,4,0.382,5,8,1,20.0
25,1,4,0.662,5,10,1,31.0
26,1,4,0.678,5,11,1,33.0
28,1,4,0.545,5,11,1,47.0
28,1,4,0.52,5,10,1,50.0
9,1,4,0.288,5,3,1,11.0
15,1,4,0.152,5,4,1,19.0
18,1,4,0.713,5,17,1,23.0
26,1,4,0.273,5,1,1,33.0
28,1,4,0.693,5,18,1,39.0
10,1,4,0.134,5,5,1,13.0
14,1,4,0.705,5,13,1,17.0
18,1,4,0.254,5,23,1,23.0
22,1,4,0.649,5,9,1,27.0
24,1,4,0.367,5,6,1,30.0
28,1,4,0.566,5,12,1,39.0
11,1,4,0.324,5,8,1,14.0
18,1,4,0.402,5,14,1,23.0
28,1,4,0.417,5,7,1,37.0
28,1,4,0.59,5,17,1,42.0
11,1,4,0.619,5,19,1,14.0
28,1,4,0.373,5,7,1,39.0
28,1,4,0.66,5,19,1,47.0
10,1,4,0.725,5,12,1,13.0
16,1,4,0.133,5,23,1,20.0
25,1,4,0.595,5,17,1,31.0
28,1,4,0.535,5,10,1,46.0
15,1,4,0.225,5,1,1,19.0
10,1,4,0.682,5,17,1,12.0
22,1,4,0.286,5,1,1,27.0
28,0,4,0.57,5,21,1,51.0
28,0,4,0.29,5,0,1,57.0
28,0,4,0.113,5,23,1,57.0
11,1,4,0.221,5,1,1,14.0
13,1,4,0.514,5,11,1,16.0
26,1,4,0.723,5,12,1,33.0
28,1,4,0.632,5,9,1,43.0
13,1,4,0.667,5,21,1,16.0
15,1,4,0.466,5,16,1,19.0
23,1,4,0.33,5,15,1,29.0
28,1,4,0.51,5,21,1,35.0
28,1,4,0.276,5,1,1,37.0
28,1,4,0.363,5,14,1,37.0
8,1,4,0.126,5,22,1,10.0
20,1,4,0.617,5,10,1,25.0
28,1,4,0.65,5,10,1,37.0
28,1,4,0.508,5,19,1,40.0
28,1,4,0.569,5,21,1,49.0
19,1,4,0.508,5,17,1,24.0
28,0,4,0.184,5,3,1,56.0
13,1,4,0.724,5,18,1,16.0
14,1,4,0.746,5,17,1,18.0
19,1,4,0.227,5,5,1,24.0
22,1,4,0.332,5,6,1,27.0
22,1,4,0.726,5,20,1,28.0
28,1,4,0.203,5,0,1,38.0
28,1,4,0.538,5,9,1,50.0
23,1,4,0.484,5,14,1,29.0
10,1,4,0.451,5,14,1,12.0
25,1,4,0.246,5,4,1,31.0
28,0,4,0.242,5,2,1,51.0
11,1,4,0.34,5,6,1,14.0
8,1,4,0.142,5,23,1,10.0
28,1,4,0.238,5,3,1,46.0
17,1,4,0.555,5,18,1,21.0
28,1,4,0.61,5,12,1,44.0
8,1,4,0.256,5,1,1,10.0
28,1,4,0.457,5,14,1,39.0
28,1,4,0.613,5,17,1,43.0
28,1,4,0.458,5,8,1,42.0
15,1,4,0.71,5,19,1,19.0
28,0,4,0.231,5,1,1,57.0
28,1,4,0.557,5,21,1,36.0
28,1,4,0.355,5,14,1,44.0
28,1,4,0.163,5,23,1,48.0
28,1,4,0.323,5,15,1,35.0
28,0,4,0.355,5,7,1,56.0
28,0,4,0.142,5,3,1,51.0
28,0,4,0.614,5,9,1,53.0
28,1,4,0.282,5,4,1,45.0
28,1,4,0.121,5,2,1,40.0
28,1,4,0.244,5,23,1,47.0
28,1,4,0.672,5,21,1,50.0
9,1,4,0.524,5,11,1,11.0
28,0,4,0.485,5,8,1,55.0
28,0,4,0.214,5,22,1,57.0
28,1,4,0.591,5,17,1,48.0
26,1,4,0.689,5,19,1,33.0
22,1,4,0.564,5,17,1,28.0
28,0,4,0.439,5,15,1,56.0
28,1,4,0.108,5,3,1,44.0
28,1,4,0.71,5,20,1,47.0
14,1,3,0.19,1,3,2,46.0
14,1,3,0.227,1,2,2,46.0
16,0,3,0.144,1,3,2,54.0
8,1,3,0.669,1,10,2,25.0
14,1,3,0.454,1,14,2,48.0
15,0,3,0.395,1,16,2,51.0
18,0,3,0.654,1,18,2,60.0
12,1,3,0.614,1,13,2,40.0
17,0,3,0.724,1,17,2,57.0
15,1,3,0.624,1,9,2,49.0
11,1,3,0.268,1,0,2,38.0
8,1,3,0.26,1,1,2,27.0
4,1,3,0.182,1,3,2,15.0
13,1,3,0.146,1,23,2,44.0
6,1,3,0.181,1,5,2,20.0
4,1,3,0.465,1,16,2,15.0
16,0,3,0.557,1,17,2,54.0
17,0,3,0.631,1,17,2,57.0
17,0,3,0.261,1,0,2,57.0
10,1,3,0.171,1,22,2,33.0
5,1,3,0.661,1,19,2,18.0
5,1,3,0.561,1,19,2,17.0
9,1,3,0.122,1,23,2,31.0
7,1,3,0.259,1,2,2,22.0
17,0,3,0.12,1,2,2,56.0
9,1,3,0.568,1,17,2,30.0
17,0,3,0.714,1,12,2,56.0
15,1,3,0.169,1,5,2,50.0
8,1,3,0.495,1,16,2,25.0
15,0,3,0.745,1,19,2,51.0
7,1,3,0.154,1,4,2,23.0
4,1,3,0.308,1,16,2,15.0
16,0,3,0.676,1,21,2,55.0
3,1,4,0.19,0,1,4,14.0
5,1,4,0.32,0,16,4,25.0
3,1,4,0.677,0,10,4,15.0
6,1,4,0.106,0,3,4,31.0
3,1,4,0.274,0,2,4,13.0
9,1,2,0.535,0,19,2,47.0
6,1,2,0.532,0,11,2,29.0
2,1,2,0.544,0,10,2,11.0
11,0,3,0.74,0,20,3,53.0
9,1,3,0.239,0,1,3,44.0
7,1,3,0.26,0,22,3,35.0
4,1,3,0.599,0,12,3,18.0
11,0,3,0.584,0,9,3,55.0
7,1,3,0.147,0,5,3,36.0
4,1,5,0.196,2,0,3,11.0
5,1,5,0.41,2,15,3,15.0
7,1,5,0.658,2,10,3,22.0
19,0,5,0.351,2,7,3,58.0
11,1,5,0.29,2,0,3,33.0
13,1,5,0.334,2,7,3,39.0
16,1,5,0.293,2,1,3,47.0
18,0,5,0.103,2,23,3,54.0
16,1,5,0.396,2,7,3,47.0
17,0,5,0.367,2,6,3,52.0
14,1,5,0.612,2,11,3,41.0
19,0,5,0.414,2,7,3,57.0
17,1,5,0.609,2,9,3,50.0
11,1,5,0.183,2,3,3,34.0
11,1,5,0.683,2,17,3,32.0
14,1,5,0.437,2,16,3,42.0
3,1,5,0.708,2,13,3,10.0
9,1,5,0.562,2,9,3,26.0
14,1,5,0.222,2,23,3,42.0
8,1,5,0.417,2,15,3,24.0
14,1,5,0.174,2,23,3,42.0
14,1,5,0.197,2,4,3,41.0
16,1,5,0.163,2,5,3,49.0
6,1,5,0.128,2,0,3,19.0
12,0,2,0.143,0,23,2,60.0
3,1,2,0.121,0,22,2,15.0
6,1,2,0.237,0,5,2,31.0
8,1,2,0.665,0,11,2,38.0
10,0,2,0.29,0,5,2,52.0
7,1,2,0.446,0,6,2,37.0
14,1,4,0.11,5,2,1,17.0
14,1,4,0.277,5,2,1,17.0
24,1,4,0.716,5,11,1,30.0
13,1,4,0.611,5,12,1,16.0
13,1,4,0.646,5,21,1,16.0
14,1,4,0.744,5,21,1,17.0
26,1,4,0.406,5,8,1,32.0
28,0,4,0.281,5,3,1,53.0
24,1,4,0.521,5,18,1,30.0
28,1,4,0.138,5,1,1,36.0
28,1,4,0.61,5,12,1,37.0
8,1,4,0.646,5,18,1,10.0
8,1,4,0.704,5,17,1,10.0
28,1,4,0.747,5,9,1,37.0
24,1,4,0.178,5,0,1,30.0
26,1,4,0.109,5,5,1,33.0
28,1,4,0.26,5,2,1,49.0
28,1,4,0.421,5,6,1,44.0
28,0,4,0.34,5,15,1,57.0
28,1,4,0.399,5,15,1,43.0
22,1,4,0.248,5,3,1,28.0
25,1,4,0.254,5,0,1,31.0
28,1,4,0.625,5,9,1,45.0
28,0,4,0.161,5,3,1,60.0
28,1,4,0.743,5,10,1,47.0
28,1,4,0.433,5,7,1,50.0
17,1,4,0.382,5,7,1,21.0
28,1,4,0.356,5,15,1,38.0
20,1,4,0.246,5,0,1,25.0
28,1,4,0.348,5,14,1,44.0
28,1,4,0.543,5,19,1,48.0
24,1,4,0.632,5,12,1,30.0
28,1,4,0.158,5,22,1,37.0
28,1,4,0.226,5,0,1,47.0
28,0,4,0.529,5,17,1,58.0
28,1,4,0.664,5,11,1,41.0
13,1,4,0.357,5,14,1,16.0
20,1,4,0.1,5,2,1,25.0
22,1,4,0.532,5,20,1,28.0
28,0,4,0.287,5,5,1,59.0
12,1,4,0.273,5,22,1,15.0
28,1,4,0.558,5,10,1,46.0
13,1,4,0.456,5,16,1,16.0
15,1,4,0.422,5,6,1,19.0
25,1,4,0.294,5,23,1,31.0
28,1,4,0.375,5,16,1,43.0
28,0,4,0.436,5,16,1,55.0
28,0,4,0.516,5,13,1,60.0
10,1,4,0.599,5,9,1,13.0
14,1,4,0.741,5,18,1,17.0
16,1,4,0.208,5,22,1,20.0
28,1,4,0.158,5,23,1,37.0
15,1,4,0.124,5,22,1,19.0
28,1,4,0.241,5,2,1,45.0
24,1,4,0.429,5,15,1,30.0
28,0,4,0.175,5,1,1,55.0
25,1,4,0.738,5,17,1,31.0
28,0,4,0.506,5,11,1,51.0
22,1,4,0.576,5,13,1,28.0
28,1,4,0.73,5,10,1,35.0
11,1,4,0.58,5,21,1,14.0
10,1,4,0.15,5,23,1,12.0
28,1,4,0.207,5,4,1,41.0
10,1,4,0.706,5,17,1,12.0
24,1,4,0.526,5,21,1,30.0
14,1,4,0.736,5,12,1,18.0
19,1,4,0.699,5,20,1,24.0
9,1,4,0.545,5,18,1,11.0
28,0,4,0.678,5,11,1,59.0
9,1,3,0.377,1,14,2,29.0
14,1,3,0.38,1,7,2,48.0
14,1,3,0.257,1,2,2,47.0
9,1,3,0.293,1,0,2,29.0
18,0,3,0.532,1,9,2,59.0
8,1,3,0.184,1,23,2,25.0
10,1,3,0.62,1,10,2,33.0
8,1,3,0.594,1,10,2,28.0
16,0,3,0.173,1,23,2,52.0
16,0,3,0.11,1,0,2,53.0
16,0,3,0.437,1,16,2,53.0
12,1,3,0.187,1,3,2,41.0
15,1,3,0.549,1,20,2,49.0
3,1,3,0.704,1,19,2,10.0
10,0,4,0.461,0,7,4,52.0
3,1,2,0.622,0,21,2,15.0
4,1,3,0.575,0,11,3,21.0
4,1,3,0.66,0,20,3,22.0
2,1,3,0.158,0,1,3,12.0
10,1,3,0.559,0,11,3,48.0
9,1,3,0.683,0,17,3,45.0
7,1,3,0.51,0,12,3,36.0
6,1,3,0.524,0,11,3,28.0
6,1,3,0.502,0,21,3,30.0
6,1,5,0.538,2,17,3,18.0
8,1,5,0.314,2,14,3,25.0
9,1,5,0.299,2,1,3,27.0
19,0,5,0.572,2,19,3,58.0
12,1,5,0.537,2,10,3,36.0
8,1,5,0.148,2,1,3,23.0
10,1,5,0.287,2,2,3,30.0
17,0,5,0.63,2,9,3,51.0
17,0,5,0.173,2,23,3,51.0
12,1,5,0.718,2,13,3,35.0
9,1,5,0.179,2,2,3,27.0
10,1,5,0.367,2,15,3,31.0
6,1,5,0.552,2,18,3,19.0
5,1,5,0.376,2,15,3,14.0
5,1,5,0.579,2,9,3,16.0
19,0,5,0.435,2,8,3,56.0
7,1,5,0.158,2,4,3,21.0
5,1,5,0.644,2,21,3,16.0
10,1,5,0.113,2,0,3,31.0
3,1,5,0.138,2,23,3,10.0
16,1,5,0.381,2,16,3,49.0
9,1,5,0.487,2,15,3,27.0
7,1,5,0.594,2,12,3,22.0
11,1,5,0.666,2,21,3,34.0
19,0,5,0.564,2,21,3,56.0
16,1,5,0.125,2,22,3,47.0
5,1,5,0.515,2,18,3,16.0
13,1,5,0.161,2,23,3,38.0
11,0,2,0.332,0,14,2,55.0
4,1,2,0.544,0,11,2,22.0
8,1,2,0.69,0,9,2,40.0
2,1,2,0.303,0,16,2,10.0
9,1,2,0.639,0,13,2,44.0
14,1,4,0.376,5,14,1,17.0
13,1,4,0.401,5,6,1,16.0
28,1,4,0.641,5,13,1,36.0
28,1,4,0.363,5,15,1,41.0
28,1,4,0.159,5,5,1,41.0
19,1,4,0.247,5,4,1,24.0
22,1,4,0.718,5,20,1,28.0
28,0,4,0.339,5,6,1,55.0
18,1,4,0.32,5,7,1,23.0
28,1,4,0.724,5,20,1,46.0
15,1,4,0.37,5,7,1,19.0
27,1,4,0.41,5,8,1,34.0
28,1,4,0.172,5,5,1,40.0
28,1,4,0.325,5,8,1,46.0
11,1,4,0.218,5,1,1,14.0
22,1,4,0.405,5,15,1,28.0
28,1,4,0.551,5,10,1,41.0
13,1,4,0.613,5,17,1,16.0
17,1,4,0.459,5,7,1,21.0
22,1,4,0.418,5,8,1,28.0
10,1,4,0.119,5,22,1,13.0
28,1,4,0.41,5,8,1,36.0
26,1,4,0.241,5,4,1,32.0
28,1,4,0.459,5,7,1,43.0
28,0,4,0.226,5,23,1,56.0
10,1,4,0.131,5,4,1,13.0
28,1,4,0.442,5,15,1,38.0
18,1,4,0.435,5,6,1,23.0
28,0,4,0.506,5,13,1,59.0
28,1,4,0.182,5,23,1,47.0
26,1,4,0.367,5,14,1,33.0
9,1,4,0.667,5,10,1,11.0
14,1,4,0.143,5,5,1,17.0
28,1,4,0.648,5,20,1,39.0
28,1,4,0.483,5,8,1,36.0
11,1,4,0.26,5,1,1,14.0
9,1,4,0.484,5,6,1,11.0
28,0,4,0.496,5,8,1,51.0
28,0,4,0.503,5,9,1,59.0
28,0,4,0.225,5,23,1,52.0
28,1,4,0.183,5,23,1,40.0
10,1,4,0.272,5,0,1,13.0
28,0,4,0.15,5,23,1,52.0
28,1,4,0.296,5,5,1,48.0
28,1,4,0.653,5,19,1,45.0
22,1,4,0.698,5,11,1,28.0
28,1,4,0.117,5,3,1,47.0
12,1,4,0.546,5,9,1,15.0
19,1,4,0.452,5,7,1,24.0
28,0,4,0.505,5,17,1,57.0
28,1,4,0.704,5,9,1,42.0
28,1,4,0.103,5,0,1,40.0
11,1,4,0.664,5,13,1,14.0
18,1,4,0.591,5,11,1,22.0
9,1,3,0.653,1,20,2,29.0
4,1,3,0.674,1,10,2,15.0
9,1,3,0.168,1,23,2,30.0
14,1,3,0.122,1,3,2,46.0
14,1,3,0.517,1,13,2,47.0
14,1,3,0.418,1,14,2,47.0
9,1,4,0.404,0,14,4,47.0
3,1,4,0.686,0,10,4,17.0
9,1,2,0.202,0,5,2,47.0
8,1,2,0.384,0,8,2,41.0
6,1,2,0.18,0,22,2,31.0
3,1,3,0.507,0,19,3,14.0
4,1,3,0.367,0,7,3,20.0
5,1,3,0.495,0,6,3,23.0
9,1,3,0.275,0,22,3,44.0
2,1,3,0.166,0,4,3,10.0
6,1,3,0.218,0,22,3,28.0
7,1,3,0.712,0,17,3,33.0
2,1,3,0.61,0,12,3,11.0
7,1,3,0.104,0,1,3,35.0
6,1,3,0.519,0,20,3,31.0
11,0,3,0.628,0,19,3,56.0
9,1,3,0.742,0,20,3,47.0
4,1,3,0.673,0,9,3,18.0
9,1,3,0.518,0,10,3,43.0
9,1,3,0.547,0,9,3,44.0
5,1,3,0.454,0,6,3,25.0
5,1,3,0.71,0,13,3,27.0
16,1,5,0.224,2,5,3,49.0
15,1,5,0.429,2,15,3,44.0
16,1,5,0.106,2,5,3,49.0
13,1,5,0.707,2,17,3,39.0
16,1,5,0.697,2,12,3,47.0
16,1,5,0.152,2,22,3,49.0
4,1,5,0.242,2,0,3,13.0
10,1,5,0.554,2,11,3,30.0
11,1,5,0.108,2,1,3,33.0
4,1,5,0.55,2,12,3,12.0
5,1,5,0.545,2,19,3,14.0
8,1,5,0.168,2,22,3,25.0
9,1,5,0.605,2,13,3,27.0
18,0,5,0.627,2,9,3,53.0
5,1,5,0.195,2,22,3,16.0
11,1,5,0.354,2,14,3,33.0
4,1,5,0.106,2,3,3,13.0
5,1,5,0.421,2,7,3,16.0
5,1,5,0.179,2,5,3,16.0
17,0,5,0.16,2,0,3,51.0
17,0,5,0.717,2,18,3,52.0
19,0,5,0.687,2,18,3,57.0
7,1,5,0.714,2,10,3,20.0
16,1,5,0.399,2,15,3,49.0
14,1,5,0.326,2,14,3,41.0
5,1,5,0.239,2,0,3,16.0
6,1,5,0.552,2,19,3,17.0
4,1,5,0.61,2,19,3,12.0
4,1,5,0.313,2,16,3,11.0
12,1,5,0.706,2,13,3,36.0
14,1,5,0.125,2,23,3,42.0
6,1,5,0.481,2,7,3,17.0
13,1,5,0.716,2,17,3,39.0
15,1,5,0.193,2,22,3,46.0
19,0,5,0.686,2,11,3,57.0
6,1,5,0.224,2,2,3,17.0
8,1,5,0.701,2,20,3,23.0
3,1,5,0.608,2,20,3,10.0
5,1,5,0.257,2,5,3,15.0
8,1,5,0.616,2,20,3,23.0
10,1,5,0.288,2,5,3,30.0
8,1,5,0.622,2,20,3,24.0
9,1,5,0.616,2,10,3,28.0
8,1,5,0.257,2,5,3,25.0
5,1,5,0.464,2,15,3,14.0
13,1,5,0.411,2,7,3,40.0
15,1,5,0.136,2,22,3,44.0
11,1,5,0.194,2,22,3,32.0
14,1,5,0.742,2,9,3,41.0
14,1,5,0.688,2,18,3,43.0
8,1,5,0.462,2,7,3,25.0
17,1,5,0.508,2,11,3,50.0
16,1,5,0.194,2,5,3,48.0
12,1,5,0.662,2,20,3,36.0
13,1,5,0.266,2,2,3,38.0
5,1,5,0.11,2,2,3,15.0
16,1,5,0.713,2,11,3,49.0
6,1,5,0.637,2,12,3,18.0
14,1,5,0.339,2,7,3,42.0
5,1,5,0.163,2,22,3,15.0
9,1,2,0.57,0,17,2,45.0
6,1,2,0.406,0,7,2,32.0
9,1,2,0.11,0,2,2,46.0
5,1,2,0.54,0,20,2,23.0
7,1,2,0.703,0,9,2,36.0
5,1,2,0.327,0,15,2,23.0
12,0,2,0.558,0,9,2,58.0
12,1,4,0.391,5,15,1,15.0
19,1,4,0.203,5,3,1,24.0
26,1,4,0.691,5,12,1,33.0
28,1,4,0.389,5,14,1,50.0
28,0,4,0.697,5,20,1,51.0
28,0,4,0.424,5,6,1,59.0
16,1,4,0.323,5,6,1,20.0
28,1,4,0.331,5,15,1,39.0
12,1,4,0.387,5,15,1,15.0
14,1,4,0.599,5,12,1,17.0
14,1,4,0.449,5,14,1,18.0
